10.12.1,,10.12.2,,10.11,,10.1,,10.9,
Baseline,Ligand,Baseline,Ligand,Baseline,Ligand,Baseline,Ligand,Baseline,Ligand
0.684026466,0.512926376,1.01787244,0.652709209,0.658845618,0.459671105,0.619062461,0.390974331,0.677056145,0.481389211
0.706224958,0.495509785,1.176290979,0.64198519,0.613030544,0.388917619,0.561735964,0.302163629,0.6198591,0.396647235
0.684228649,0.517040998,1.156082038,0.682342048,0.638033551,0.358664667,0.602169892,0.298225732,0.690727016,0.414573092
0.702105762,0.473117702,1.226501379,0.667811471,0.619457421,0.41679033,0.548586206,0.302307349,0.737240295,0.49244659
0.804189539,0.56679893,1.164314053,0.714195144,0.751971224,0.534016972,0.687374983,0.407821357,0.767723549,0.577548629
0.789813911,0.637476157,1.065187708,0.760067863,0.72159964,0.458366427,0.684324915,0.41429783,0.716517512,0.488761695
0.813913278,0.624662861,1.082378777,0.756946247,0.772348381,0.463026486,0.699654076,0.386335059,0.73095934,0.472882586
0.815664899,0.639677135,1.061225833,0.78827838,0.691032751,0.420026237,0.640713659,0.329725019,0.724384278,0.436340424
0.787861859,0.634102482,1.028112404,0.797238981,0.72689891,0.450946967,0.683478887,0.323824558,0.714124484,0.436790136
0.801667781,0.56689727,1.031483273,0.644565288,0.626813041,0.463637981,0.624571139,0.377082665,0.729304454,0.526681593
0.860597901,0.581596192,1.033971338,0.63160685,0.643896742,0.448122063,0.553307422,0.385138288,0.707934506,0.503507981
0.759471759,0.536627926,0.947858999,0.621644223,0.628786182,0.487583282,0.605142413,0.392309039,0.674057358,0.514891922
0.795593818,0.566238154,0.990085755,0.60530443,0.647441635,0.436729426,0.61607776,0.360716096,0.670613929,0.484662957
0.730461783,0.512523102,1.037515311,0.60703302,0.623794865,0.400329471,0.576689091,0.338230493,0.665154529,0.428579188
0.804447582,0.512607139,1.11093316,0.605233708,0.67850485,0.438070326,0.608519878,0.354834666,0.72287553,0.502749813
0.749546766,0.541617119,1.047041651,0.619193191,0.683823054,0.553682233,0.639854805,0.39900773,0.765159131,0.605884289
0.734698978,0.490062759,1.081092906,0.61579786,0.782461901,0.626960313,0.729078716,0.527974374,0.770074993,0.648088208
0.743733316,0.533331345,1.212739358,0.689635374,0.792457862,0.482392355,0.727378171,0.430333939,0.80627115,0.514894208
0.790734981,0.61488108,1.056182161,0.7143448,0.804986771,0.45585131,0.717469532,0.386339066,0.766122166,0.489997746
0.737053034,0.55538758,1.132532496,0.684439822,0.769601612,0.354413922,0.698852099,0.289098592,0.761038134,0.411653585
0.724751443,0.569704946,1.11560217,0.726217424,0.701222168,0.508040528,0.717128222,0.399364737,0.727576664,0.486324155
0.894025854,0.687617421,1.0570459,0.69013908,0.689698062,0.447274813,0.628944443,0.367625745,0.710625829,0.476907136
0.849605732,0.686602787,0.983944803,0.785568956,0.723926033,0.44945932,0.670212023,0.379648014,0.726040456,0.480414525
0.849019052,0.614549471,0.991999854,0.640877788,0.716232839,0.442925763,0.666443523,0.341297106,0.767107007,0.484186246
0.878156177,0.603430196,0.995136204,0.618518628,0.724198346,0.448470322,0.703267465,0.363906762,0.758837468,0.490108477
0.851001556,0.601022926,0.943832096,0.622560304,0.657649977,0.39472246,0.600607357,0.327753813,0.72537947,0.486283674
0.849796358,0.594859638,0.977968971,0.595160918,0.794160142,0.421145762,0.710588538,0.359784504,0.755530825,0.429618522
0.845656706,0.606248524,0.898505619,0.593442575,0.652880016,0.421408054,0.531057484,0.343690982,0.677519602,0.46373119
0.856662751,0.550668062,1.079331372,0.589661039,0.739771007,0.499319613,0.678100036,0.398075511,0.742060965,0.52837971
0.797753277,0.531121659,1.004331573,0.580172431,0.776890438,0.45064403,0.71249467,0.412645674,0.79212609,0.484040604
0.780156688,0.491858301,0.985307676,0.510673098,0.853851226,0.371872927,0.783223138,0.327497451,0.875373126,0.444493225
0.800066351,0.553986409,1.016294187,0.617189456,0.775621086,0.377482293,0.72410439,0.31495529,0.830974531,0.434769008
0.825102797,0.593485362,0.990470173,0.644578036,0.691058136,0.349674857,0.718097194,0.338400054,0.71071859,0.388633479
0.784713543,0.548333073,1.118490552,0.644378624,0.687250445,0.34693301,0.613542128,0.292046867,0.695310339,0.443922609
0.765975303,0.584713476,0.996125222,0.649051626,0.739117808,0.3564919,0.706098584,0.276033027,0.775592704,0.438551588
0.841033498,0.610838691,1.061929519,0.704017312,0.763200611,0.375638857,0.667039907,0.271606496,0.803803327,0.412154629
0.886137182,0.658501848,1.029536426,0.773807214,0.67532806,0.417058228,0.628366544,0.296844959,0.73077036,0.4003308
0.865485113,0.698704368,0.986932459,0.810070088,0.81166123,0.327162325,0.778912949,0.270413259,0.726876447,0.361419085
0.906496889,0.666443297,0.989843648,0.724079149,0.818556989,0.405533033,0.735124013,0.324568221,0.824504955,0.445866866
0.923049713,0.686974448,0.986267796,0.729367482,0.8249704,0.406157929,0.730826813,0.331415088,0.777900271,0.391667592
0.898148533,0.712525376,0.9563424,0.73142154,0.758472143,0.405819772,0.671196204,0.310478804,0.797165383,0.461555528
0.917570793,0.675687952,1.00005096,0.683140688,0.75849743,0.557095877,0.718273805,0.472986669,0.760500486,0.590896911
0.900020609,0.678263602,0.985935705,0.679644419,0.722644396,0.527488219,0.702717896,0.448004534,0.734902021,0.546780613
0.865734402,0.575519957,0.914132474,0.594253927,0.755972589,0.487725934,0.691848858,0.405488593,0.738550073,0.497855759
0.843919321,0.556217481,1.036084397,0.569112492,0.697252545,0.434509282,0.614510313,0.365526986,0.685818541,0.453313618
0.86601272,0.591089172,0.962478602,0.648696178,0.718168804,0.438509527,0.691584141,0.392603935,0.692889759,0.44494493
0.865520632,0.602524543,1.02017176,0.614838863,0.691679112,0.443239421,0.589313373,0.373503939,0.709101686,0.451017615
0.832371042,0.614728568,1.063055204,0.70344836,0.604555143,0.41283689,0.562686807,0.310246739,0.709342976,0.46999383
0.8624622,0.639472906,0.979766919,0.640020978,0.680869432,0.388814828,0.616669085,0.302392691,0.725559101,0.399834016
0.824636852,0.637755393,0.97100359,0.643119067,0.718972911,0.435663011,0.650485105,0.334845101,0.779344812,0.477571617
0.871809015,0.663124338,0.989260699,0.697967093,0.764638586,0.425928041,0.675039556,0.351956483,0.78757928,0.423173377
0.882164166,0.702292902,0.985136868,0.815476766,0.678981057,0.465377412,0.633130642,0.364577002,0.714637395,0.450180127
0.836154788,0.61386536,1.057058296,0.702257515,0.801211995,0.45696669,0.659481449,0.341992774,0.77808754,0.497866229
0.898386819,0.677390531,1.001083474,0.736420728,0.794570439,0.5849647,0.719999321,0.427720392,0.836433884,0.626970817
0.944801049,0.694866542,1.010991104,0.74235745,0.768168016,0.440046636,0.662954992,0.366500381,0.785795035,0.516984764
0.884894494,0.70140132,0.922519531,0.71128647,0.77945168,0.502207783,0.698500356,0.402246179,0.818536242,0.547311214
0.926122493,0.696319232,0.97813957,0.691861402,0.768103103,0.520353779,0.696966153,0.380932812,0.793282533,0.546437109
0.872750237,0.597854252,0.979186243,0.594220332,0.805957724,0.496537847,0.720496255,0.36098799,0.835376937,0.507742721
0.845062302,0.551520337,1.059599356,0.566924636,0.71558292,0.411177262,0.737112319,0.339687101,0.735302513,0.439754528
0.826793896,0.52361458,1.023212628,0.55936083,0.854020134,0.402353519,0.785640499,0.334452091,0.801892113,0.435869635
0.81642726,0.510228897,1.140895153,0.581362206,0.792377459,0.399320837,0.630744132,0.283854687,0.761475405,0.415783818
0.801531005,0.526322163,1.174520355,0.589141721,0.707942056,0.523256932,0.679246702,0.399886304,0.731469288,0.503206459
0.842671168,0.570718523,1.141990612,0.61821364,0.725410784,0.457014255,0.638231898,0.312828609,0.721130278,0.455677476
0.862316645,0.534558437,1.00584265,0.578646965,0.694208086,0.323106192,0.619987195,0.255546226,0.663691739,0.363412049
0.815656331,0.551403667,1.04210838,0.627335027,0.837997346,0.427516579,0.749859589,0.344928714,0.764432644,0.4545962
0.836743572,0.655735139,0.957130888,0.706336582,0.891505221,0.670128141,0.847566708,0.517876646,0.900931495,0.660530618
0.893315451,0.673308682,1.007094859,0.776181912,0.919282703,0.664896637,0.853192312,0.601002437,0.927483482,0.673323098
0.898977082,0.711206158,1.005446486,0.795990972,0.980601988,0.770597827,0.983791393,0.769313271,0.942745159,0.716343245
0.9277892,0.744876664,0.999174737,0.74938231,0.922238584,0.621119591,0.859357239,0.598351349,0.938524965,0.64093415
0.927516948,0.790404485,0.986401105,0.760656991,0.778568412,0.396215153,0.70155013,0.341527,0.790891627,0.453717972
0.969189251,0.77993661,0.888656077,0.761991488,0.831287441,0.388439896,0.797861038,0.319470131,0.870499587,0.449651562
0.890202253,0.678894541,0.966112051,0.700796424,0.75704761,0.391323597,0.718800745,0.294620512,0.823548711,0.427234002
0.963834975,0.695113815,0.924960426,0.710440581,0.791131432,0.436051814,0.790597697,0.347878412,0.804027135,0.444083928
0.87190412,0.611158118,1.012259124,0.684616401,0.821958712,0.404987022,0.725682944,0.314746456,0.785978428,0.42664972
0.865270659,0.587275546,1.012598369,0.618853855,0.701703562,0.292251477,0.66237063,0.245579439,0.734832487,0.347240128
0.872832526,0.571629347,1.009655479,0.572487382,0.748105833,0.322683841,0.693219456,0.262892298,0.779383394,0.396057727
0.838143351,0.55963198,1.02215267,0.621552959,0.809127666,0.642665385,0.747589737,0.465761853,0.880265836,0.646539547
0.90596703,0.543988238,0.887850566,0.596696932,1.004272249,0.849966591,0.925200912,0.757711115,1.027597518,0.871288371
0.812253776,0.540455895,0.934670158,0.605742818,1.059513552,1.009592961,1.041264573,0.961482888,1.199132917,1.07415762
0.923011408,0.672717064,0.946072238,0.6887868,1.415488209,1.375050844,1.209299568,1.077454788,1.455354353,1.253058869
0.873571249,0.638782036,1.068771589,0.727423548,1.038297521,0.834049139,1.021446147,0.834948238,1.05534335,0.810819626
0.877935442,0.667026725,1.011699077,0.736613872,1.027176924,0.688317312,0.973899743,0.654648175,1.012349902,0.665414898
0.907387151,0.744775929,0.994841453,0.807323926,0.801917989,0.406733526,0.685650407,0.342607712,0.849944252,0.495381374
0.883791834,0.730866237,0.922807776,0.781179381,0.852387947,0.449647943,0.785014345,0.386714038,0.870599619,0.486161504
0.889686461,0.718982963,0.906323505,0.743584509,0.84871061,0.462496051,0.751717684,0.355107631,0.857706893,0.509425015
0.893295879,0.758555834,0.926296855,0.743982912,0.693954139,0.31949376,0.637629887,0.26387661,0.70874402,0.391394036
0.906610002,0.734480986,0.939897689,0.763465178,0.611675489,0.268658449,0.688778048,0.266247096,0.749853744,0.369759069
0.897710038,0.736534583,0.990556405,0.752622976,0.85535527,0.635658512,0.794915141,0.489112045,0.873728328,0.638728342
0.898943417,0.709664003,1.000706882,0.744366466,0.930396994,0.657610559,0.82861721,0.573204507,0.899632562,0.644737715
0.932016226,0.709015246,0.862152035,0.688840378,1.128249107,1.030285445,1.109155663,0.972136289,1.541422302,1.379693667
0.978682762,0.733073532,0.835482945,0.662263773,1.2405808,1.146387302,1.100410402,1.008675014,1.296931305,1.246282737
0.99442561,0.679459008,0.837019183,0.665333688,0.98632844,0.908005569,1.097642618,0.971095536,1.394283938,1.214519894
0.933547928,0.677661626,0.866722022,0.691492622,1.042437503,0.920567105,1.053041566,0.844194832,1.319296044,1.138014995
0.961641016,0.742794897,0.922983186,0.724907952,1.451029237,1.054530916,0.997540155,0.70016759,0.99674137,0.743102533
0.947109268,0.727215199,0.942571815,0.776855454,0.981397436,0.717521401,1.015642788,0.734600226,0.975846555,0.696572787
0.884100413,0.691411124,0.942549453,0.800224506,0.954469156,0.657236021,0.91609956,0.582030828,0.937482982,0.630336058
0.900514413,0.726798275,0.960634848,0.788336631,0.874834087,0.620821577,0.800224155,0.46939753,0.889883118,0.592994383
0.885629867,0.743677723,1.009734549,0.832907726,0.465807123,0.258342382,0.473604226,0.261200627,0.570106814,0.379242405
0.877483892,0.764469294,0.965780572,0.778573549,0.751536695,0.553931736,0.763287147,0.488383823,0.813185375,0.562126078
0.883041932,0.699939399,1.003449614,0.8194663,0.914264817,0.826067808,0.873404783,0.670808,0.933588257,0.775237559
0.826593724,0.65766624,1.051365906,0.675475261,1.029571652,0.911669453,0.991821285,0.827037488,1.125731831,0.925926604
0.853125781,0.660171239,0.934104307,0.662024699,1.13680582,1.013832059,0.933178263,0.85815529,1.317761118,1.18580142
0.921575397,0.774487924,1.015430131,0.803915696,1.197487524,1.06806325,0.95655149,0.870782817,1.204110457,1.050218777
0.906820797,0.734248979,0.971611941,0.759963607,1.20641185,1.136802499,1.012559341,0.902715775,1.448293133,1.353288608
0.935712807,0.750099609,0.861419543,0.803368252,1.182626145,1.118806553,1.069797781,0.892777898,1.37140421,1.194921673
0.994569505,0.642478182,0.906912604,0.678615729,1.063397128,0.979111344,1.070610114,0.965124259,1.315507392,1.142329541
0.953518327,0.771168919,0.91576285,0.826956796,1.120300826,0.983787026,1.108905632,0.955358671,1.19354856,0.985036461
0.910762332,0.737052318,0.946011519,0.787644769,0.945705126,0.798547528,0.989213263,0.744749422,1.007360718,0.7572534
0.938460457,0.727691706,0.938438357,0.739781669,0.676412201,0.459224985,0.741406822,0.400078889,0.797294269,0.533308865
0.907262492,0.712642229,0.98591952,0.767822728,0.98838939,0.960785708,1.071835551,0.933477303,1.161481824,1.017454587
0.929947933,0.741871954,1.036729067,0.741513016,1.194128085,1.085820157,1.102478902,0.992934928,1.222201794,1.122463695
0.875336212,0.700399825,0.891740782,0.682858856,1.118003845,1.08052217,1.160150758,1.029370907,1.398309287,1.2141829
0.808565101,0.682006043,0.996334185,0.757081835,1.213100429,1.101700677,1.097728404,0.958512796,1.33360108,1.197912027
0.758810306,0.607303898,1.167874302,0.688278588,1.107872524,0.967274986,0.988353272,0.90429956,1.108219931,0.973102369
0.778927642,0.636570706,1.126664295,0.663171031,1.030357903,0.938984944,0.877070309,0.601662578,1.167822671,1.04689982
0.843275538,0.736501383,1.033875305,0.808846192,1.115194544,0.942676412,0.830717869,0.694168481,1.16481956,1.018947216
0.867387692,0.699899156,1.043726476,0.768453873,1.183803694,1.074834956,1.127923971,0.939965725,1.239379226,1.079678439
0.855683138,0.67930909,1.053518294,0.716640288,1.205676395,1.085310018,1.031610418,0.83565324,1.31609025,1.149490546
0.914839519,0.767586247,0.974035834,0.820220917,1.083397565,1.017707125,1.155015876,0.949408124,1.400497792,1.223502842
0.918152557,0.731081291,0.856275178,0.6286853,0.941601339,0.762648561,0.873352573,0.652605124,0.930561888,0.737071004
1.011391462,0.729128197,0.980524661,0.72000445,1.098221219,1.006095493,1.062711088,0.774606026,1.365957819,1.20563333
0.854813274,0.694113086,1.000139469,0.757781115,1.0172485,0.942575226,0.946307977,0.755234842,1.171691504,1.048172904
0.954081696,0.77723461,0.97708256,0.80640971,1.117847171,1.020790521,1.026098294,0.900393689,1.375066645,1.234549071
0.886220479,0.709579679,1.033757955,0.768058206,1.116919051,1.005031995,1.119244126,0.971987053,1.22840971,1.110618211
0.898664614,0.727356633,1.05023274,0.702740614,1.090950537,0.985143337,0.899844821,0.736675398,1.235734489,1.17269812
0.924857399,0.720558517,0.934251895,0.773729236,0.978888987,0.914706627,0.776614174,0.61106208,1.138626053,1.040653953
0.933682827,0.756362073,0.978407975,0.774907739,0.910718884,0.84425856,0.65011491,0.458782004,1.009174349,0.988726905
0.823239073,0.687106292,1.04741378,0.816438299,1.023576136,0.974326093,0.900490829,0.723973829,1.18838753,1.109585333
0.831889521,0.664943752,0.989450561,0.76779879,1.140719525,0.952590313,0.956051709,0.768719378,1.320054394,1.162757472
0.799053138,0.602988513,1.026758111,0.722886287,0.9975154,0.818494065,0.921578993,0.790407107,1.119239276,0.825841439
0.767984753,0.666316696,0.965207337,0.802632721,0.726774079,0.498388347,0.779849133,0.501189313,0.829594513,0.582438162
0.842022479,0.677309723,0.976206173,0.74053744,0.950675947,0.837467998,0.982884523,0.749705324,1.123762347,0.918440384
0.904944454,0.767187214,0.947012104,0.857086887,1.004741777,0.874038072,0.86985298,0.69943022,1.037356716,0.940291719
0.964873078,0.771632278,0.896358649,0.836467224,1.064487899,0.934387603,0.990828406,0.786841008,1.2985971,1.118866617
0.926638198,0.690656754,0.860101873,0.680291084,1.140471658,0.993082329,0.884887936,0.797696324,1.068834244,0.958015177
0.865869212,0.678227358,0.871823632,0.723637395,0.994935535,0.92717333,0.898299282,0.642520322,1.198490623,1.079758275
0.913505637,0.752439163,0.832998094,0.756966052,0.984943663,0.896580791,0.806666582,0.672562929,1.149823699,1.038490028
0.910325879,0.720055346,0.9398597,0.796093012,0.821340389,0.719080979,0.689123242,0.567895583,0.875140457,0.810742649
0.831884242,0.647222824,0.927857927,0.773806618,0.946029104,0.884565566,0.794510418,0.619230225,1.1102625,1.008818541
0.911714127,0.729637984,0.88687737,0.725003321,0.968180329,0.907162122,0.867956677,0.690931689,1.113221472,1.0191068
0.89940956,0.751714593,0.993759084,0.787339855,0.966335523,0.882433674,0.896686964,0.787097014,1.066672871,0.965890548
0.789732335,0.649922294,0.948480564,0.756113624,0.715150114,0.475830219,0.735955994,0.445450139,0.839902774,0.569933465
0.87904633,0.748331492,1.059004417,0.944466511,0.991556379,0.874510024,0.883726157,0.704420012,1.177655601,1.039883339
0.865230336,0.686577593,1.050702016,0.807574644,0.888091041,0.896987382,0.80267276,0.615144723,1.075586345,0.972624498
0.846379713,0.74117249,0.985139682,0.815914614,0.99115002,0.929266413,0.931760563,0.752508467,1.048814187,0.899706908
0.844946443,0.717644774,1.018904289,0.756646793,0.87711211,0.838857597,0.731567177,0.756170155,0.956106002,0.868835539
0.846553108,0.708689296,0.987054801,0.791122392,0.860225201,0.789215171,0.86506628,0.685406174,0.918535726,0.829116392
0.929476008,0.766454281,0.856539776,0.643583668,1.015345868,0.974949471,0.859832879,0.619029141,1.064155798,1.000060017
0.874606568,0.665595097,0.845821341,0.685209588,1.010334411,0.81425291,0.849377834,0.586534932,1.010963083,0.891750639
0.876894434,0.772679949,0.971814634,0.776586837,0.99345117,0.909131462,0.853251212,0.640852598,1.039929423,0.984985947
0.923609841,0.753716714,0.969714325,0.708865782,1.015369415,0.912373041,0.917696412,0.841888351,1.053561503,0.958809623
0.844376972,0.629549126,0.963833267,0.667712013,1.007496329,0.909770716,0.800223294,0.640637258,1.07344201,0.975572146
0.867354791,0.696756032,0.978768418,0.733666212,1.009684714,0.892628018,0.972422263,0.784643935,1.077014435,0.905806169
0.849911274,0.630026141,0.924812424,0.659593499,1.051475901,0.938891718,0.904504164,0.671437272,1.214624227,1.164180049
0.786326855,0.601838612,0.988409642,0.649893003,0.801990684,0.817843895,0.781850699,0.665494577,0.975053135,0.921190755
0.764227901,0.568123485,1.015618744,0.680100885,1.098702909,0.937252989,0.854403898,0.655420569,1.059435264,0.932451174
0.837666979,0.728389212,1.009726426,0.814110175,0.918215554,0.853616427,0.770169377,0.541772407,1.022329636,0.99219126
0.867638906,0.728252951,1.068588356,0.858171423,0.951439737,0.832139498,0.881681143,0.570283997,0.929522681,0.852838369
0.885158749,0.704369118,0.928125074,0.77784988,1.026689012,0.967351197,0.915439611,0.674556328,1.186403443,1.093697191
0.820052619,0.721860987,0.996200729,0.758012848,1.003268112,0.909570401,0.902204187,0.706305274,1.04298687,0.944473348
0.873624844,0.717845363,0.967423848,0.743733101,0.876877766,0.79008221,0.750976134,0.630389877,0.935423068,0.862878416
0.907181178,0.7361766,0.949617207,0.832080778,1.070201577,0.943538706,0.941375421,0.779738231,1.025254045,0.95882231
0.881709872,0.672342575,0.823394693,0.710563655,1.068196145,0.963091374,0.965389856,0.860707699,1.141340476,1.012829578
0.898819028,0.752063596,0.877574947,0.724946586,1.026267514,0.902997521,1.063147227,0.850229871,1.20730017,1.026678679
0.869664155,0.684732151,0.933397131,0.646505597,1.151496831,1.129162808,0.995331485,0.827391365,1.479317564,1.392478589
0.838729319,0.685949332,0.966062391,0.761351827,0.964543502,0.911878225,0.873593346,0.671563254,1.159951324,1.073295411
0.884355688,0.741358406,0.962251029,0.854183003,1.214536058,1.112436608,0.957865194,0.704594842,1.181239166,1.062439806
0.867210682,0.705776922,0.962862142,0.734772887,0.971494217,0.860061787,0.877494169,0.629726862,1.224913853,1.041877982
0.884451512,0.723983581,1.024248864,0.775632762,1.010951512,0.904680544,0.921434856,0.74267068,1.180208782,1.063334476
0.822793974,0.666026867,0.986518023,0.785933079,1.120208239,0.997191243,0.945352133,0.804017718,1.095941716,0.96431903
0.851765688,0.707045803,0.981612229,0.82112688,0.966556376,0.866991325,0.839838202,0.637102919,1.165199473,1.103993681
0.858245227,0.760254169,1.029033952,0.851918431,0.926639937,0.846320412,0.868156121,0.668382946,0.999388903,0.930328203
,,,,0.919642528,0.825114418,0.819507909,0.667518523,0.982088476,0.866365792
,,,,1.121727962,0.999403365,1.035788732,0.848120324,1.290242988,1.139365068
,,,,1.10173015,0.948094248,1.017191361,0.920574514,1.354918261,1.208223807
,,,,1.109241703,0.996964357,1.070213919,0.846180586,1.279974381,1.168047822
,,,,1.155150112,0.993032716,0.994790533,0.889389258,1.222199382,1.077216391
,,,,1.025020253,0.962816302,1.067689863,0.834211353,1.365076367,1.276181196
,,,,1.018274019,0.919386907,0.966545715,0.800173827,1.144924438,1.03119092
,,,,0.998155877,0.918698406,0.83638438,0.710001555,1.128494183,1.042596149
,,,,1.158951353,1.097550437,0.983087165,0.79273231,1.26187332,1.111432167
,,,,1.151955126,1.063095824,0.987972256,0.830740262,1.153274675,1.104496369
,,,,0.988230769,0.943489619,0.808373212,0.573837192,1.036088191,1.004791122
,,,,0.957431043,0.850746274,0.838540843,0.647397757,1.070906435,1.004911071
,,,,0.956614746,0.850180791,0.799399341,0.662067403,1.061928547,0.921814611
,,,,0.895035087,0.6659771,0.770181036,0.601668008,0.866579936,0.682685771
,,,,0.816406176,0.597300178,0.751925041,0.533529352,0.918054988,0.690093399
,,,,0.821210375,0.591555777,0.773939777,0.517785546,0.862277772,0.671558201
,,,,0.862321044,0.654214222,0.77084114,0.574350487,0.855688216,0.653455993
,,,,0.853278568,0.697692084,0.778573677,0.538577267,0.871989689,0.706578335
,,,,0.857517922,0.621020855,0.789462785,0.567973243,0.863322325,0.666254724
,,,,0.933126352,0.640574476,0.840215849,0.553564819,0.89400717,0.641245151
,,,,0.91958801,0.721089708,0.8166172,0.641155655,0.92953768,0.739510581
,,,,0.889061459,0.674840861,0.803795918,0.590957392,0.873643341,0.674114601
,,,,1.002763831,0.795366771,0.870031277,0.723772752,0.973881507,0.782273046
,,,,0.931190944,0.694593083,0.785201136,0.592343102,0.941625651,0.684351579
,,,,0.961846361,0.742589694,0.801527234,0.607394323,0.888137163,0.69030374
,,,,0.89363128,0.740248864,0.857458562,0.700076853,0.90509011,0.736535478
,,,,0.914514707,0.691830535,0.847740268,0.634179707,0.895601868,0.699157337
,,,,0.82893243,0.58108005,0.774456004,0.52176709,0.839869415,0.628111693
,,,,0.795553852,0.588680044,0.753932516,0.500106737,0.794196036,0.626594624
,,,,0.778975875,0.605521891,0.732995802,0.501016745,0.793496841,0.64087812
,,,,0.780799725,0.550732147,0.732537849,0.454081365,0.800401025,0.623764159
,,,,0.755232038,0.51621911,0.706516717,0.443491398,0.792540279,0.576782701
,,,,0.829800766,0.500541664,0.785610769,0.464835072,0.891047365,0.565393819
,,,,0.83334846,0.59671649,0.809899594,0.565076403,0.850623697,0.64528393
,,,,0.755882715,0.52653286,0.682219566,0.414086356,0.782508962,0.566396905
,,,,0.861150219,0.641726115,0.784669273,0.506276281,0.848888692,0.605206014
,,,,0.746254565,0.503178421,0.671279952,0.392396954,0.772171212,0.550626118
,,,,0.81209231,0.555573084,0.72179366,0.476483542,0.794576453,0.576060507
,,,,0.814790435,0.580868657,0.74230159,0.543449303,0.768195676,0.571967669
,,,,0.850153055,0.631828149,0.78718903,0.556053254,0.825345817,0.621065262
,,,,0.834828754,0.572896421,0.770904812,0.520881482,0.847794505,0.610473867
,,,,0.747034187,0.618075861,0.717864283,0.565303626,0.751877967,0.578994601
,,,,0.766760886,0.642875059,0.769308913,0.580193769,0.809410493,0.62580489
,,,,0.780137491,0.599269597,0.744445669,0.528878711,0.799250193,0.610034536
,,,,0.737936816,0.551897098,0.694644027,0.49637117,0.748536011,0.569061513
,,,,0.792633647,0.597919608,0.768350298,0.555059965,0.775517234,0.60425597
,,,,0.82104551,0.616718237,0.764569091,0.5646355,0.799204161,0.620772682
,,,,0.741078778,0.539509611,0.734899401,0.411073898,0.771008817,0.58255413
,,,,0.763690315,0.486703682,0.739086198,0.402790209,0.804321609,0.541399667
,,,,0.744911828,0.48564391,0.696936107,0.433329965,0.74153391,0.501254784
,,,,0.75991861,0.439434874,0.652980171,0.362000972,0.73538762,0.486452872
,,,,0.716511219,0.468871539,0.690329862,0.356289096,0.745080803,0.508863962
,,,,0.733571815,0.490554036,0.703444576,0.352781374,0.75630096,0.520841276
,,,,0.830261286,0.638139687,0.777364755,0.521278557,0.823418124,0.640829856
,,,,0.821643287,0.624163727,0.803739401,0.534679788,0.842359188,0.640454361
,,,,0.830638285,0.668182247,0.758183662,0.638358566,0.762000181,0.632104645
,,,,0.741959718,0.592063077,0.70948851,0.465749806,0.768167938,0.555713467
,,,,0.695284195,0.557386387,0.677902608,0.417345383,0.718816859,0.532589794
,,,,0.826437225,0.63567547,0.745600777,0.527164805,0.789021487,0.618335248
,,,,0.837528502,0.665168783,0.801145002,0.570208058,0.84065119,0.627630139
,,,,0.722030495,0.547120507,0.696981244,0.415941991,0.750454793,0.508731357
,,,,0.784294314,0.557436524,0.789742162,0.441900984,0.794916951,0.49334457
,,,,0.725740137,0.497988991,0.691533283,0.48849458,0.709160566,0.530573918
,,,,0.749194955,0.55103983,0.694581139,0.472141528,0.689224851,0.512384052
,,,,0.693526197,0.482405232,0.654862049,0.41398582,0.708627252,0.510801985
,,,,0.688088708,0.47640238,0.655730626,0.414312346,0.720060663,0.519394493
,,,,0.670280956,0.467924118,0.579711637,0.379177328,0.724352536,0.521797613
,,,,0.741273186,0.579796392,0.704190104,0.489358721,0.755591989,0.579414574
,,,,0.755552655,0.623169043,0.722350105,0.504809943,0.778693784,0.628978782
,,,,0.807928802,0.648267054,0.729648293,0.580039853,0.757223924,0.640968586
,,,,0.757858394,0.609181549,0.701003651,0.519815753,0.759070893,0.594387078
,,,,0.777496905,0.647583705,0.76286158,0.532093199,0.832685373,0.660416908
,,,,0.769318172,0.612774127,0.729659627,0.524118748,0.761478471,0.583483541
,,,,0.746883948,0.536098962,0.67455207,0.434612021,0.746686217,0.544127795
,,,,0.778572674,0.532508011,0.72471975,0.47139403,0.739826023,0.546829989
,,,,0.722917197,0.565042373,0.703619635,0.494166195,0.718055708,0.568521168
,,,,0.723336679,0.574370807,0.662460314,0.489979352,0.701771372,0.579889859
,,,,0.654681181,0.523441452,0.596462495,0.446972415,0.729668586,0.596758222
,,,,0.695171934,0.495607812,0.631961794,0.436255564,0.68966347,0.52510422
,,,,0.663745204,0.491965348,0.588362891,0.404012773,0.692249954,0.528117059
,,,,0.673045221,0.565032251,0.630652238,0.443458386,0.730991033,0.609375636
,,,,0.756942032,0.642489468,0.754479448,0.521612467,0.767766524,0.653881964
,,,,0.806860118,0.689847408,0.730088893,0.637745433,0.804836478,0.686970722
,,,,0.764439142,0.650483543,0.69762974,0.585826273,0.819647781,0.680374602
,,,,0.788658562,0.699462726,0.753773689,0.555085739,0.809460978,0.681373887
,,,,0.800535712,0.600094729,0.726980609,0.468441027,0.871853763,0.603054327
,,,,0.776361829,0.561568706,0.71094502,0.439338192,0.786878992,0.574949486
,,,,0.722058543,0.482581859,0.663362805,0.399765872,0.741931239,0.565632995
,,,,0.713356837,0.561926334,0.680858883,0.528834303,0.749073431,0.605038825
,,,,0.767707828,0.602163415,0.654223503,0.528329693,0.752746892,0.588437405
